sigla;nome;cred_aula;cred_trabalho;ch_total
SGS0618;Ensaios em Mecânica das Rochas;4;4;180
SMM0311;Ensaios Não Destrutivos;2;0;30
SEP0493;Ergonomia;2;0;30
SEP0492;Ergonomia Aplicada ao Projeto de Produtos Industriais;4;0;60
SAA0347;Escoamentos Compressíveis e Aplicações;4;2;120
SEL0355;Estabilidade de Sistemas Elétricos de Potência;2;1;60
SAA0170;Estágio em Engenharia Aeronáutica;2;6;210
1800090;Estágio em Engenharia Ambiental;0;6;180
SEM0270;Estágio em Engenharia Mecânica;0;1;30
SEL0425;Estágio Supervisionado;0;6;180
SEL0625;Estágio Supervisionado;0;6;180
SEM0398;Estágio Supervisionado;2;6;210
SEP0622;Estágio Supervisionado;2;6;210
SMM0324;Estágio Supervisionado;0;6;180
1800078;Estágio Supervisionado em Engenharia Civil;2;5;180
SCC0291;Estágio Supervisionado I;4;10;360
SCC0292;Estágio Supervisionado II;4;10;360
SEL0627;Estágio Supervisionado II;4;8;300
SET0415;Estática 1;4;1;90
SET0416;Estática 2;4;1;90
SEM0500;Estática Aplicada às Máquinas;4;0;60
SEM0555;Estatística Aplicada à Engenharia;2;0;30
STT0406;Estradas I;4;1;90
STT0407;Estradas II;4;1;90
SET0618;Estrutura de Aço em Perfís Formados a Frio;2;1;60
SCC0606;Estrutura de Dados II;4;2;120
SCC0607;Estrutura de Dados III;4;1;90
SET0409;Estruturas de Concreto Armado I;4;1;90
SET0410;Estruturas de Concreto Armado II;4;1;90
SET0605;Estruturas de Concreto C;2;1;60
SET0607;Estruturas de Concreto D;2;1;60
SCC0122;Estruturas de Dados;4;1;90
SCC0223;Estruturas de dados I;4;2;120
SCC0224;Estruturas de dados II;4;2;120
SET0408;Estruturas de Fundações;2;1;60
SET0406;Estruturas de Madeira;2;1;60
SAA0351;Estruturas de Veículos Espaciais;4;0;60
SET0417;Estruturas Metálicas 1;3;1;75
SET0418;Estruturas Metálicas 2;3;1;75
SET0608;Estruturas Pré-moldadas de Concreto;2;1;60
SCC0257;Ética e Legislação em Computação: Teoria e Prática;2;1;60
SEM0324;Fabricação de Precisão;2;0;30
SEM0560;Fabricação Mecânica por Usinagem;4;0;60
SMM0156;Fadiga e Fratura dos Materiais;2;0;30
SEM0551;Fenômenos de Transporte;2;0;30
SHS0619;Fenômenos de Transporte;2;0;30
SHS0406;Fenômenos de Transporte 1;3;1;75
SHS0407;Fenômenos de Transporte 2;3;1;75
SHS0356;Fenômenos de Transporte I;4;0;60
SHS0357;Fenômenos de Transporte II;4;0;60
SHS0179;Fenômenos de Transporte para Engenharia de Produção;4;0;60
STT0412;Ferramentas computacionais aplicadas à Engenharia Civil;2;2;90
STT0630;Ferramentas Computacionais Aplicadas à Engenharia Civil;2;2;90
SEP0501;Formação do Pensamento Administrativo;2;1;60
SEP0703;Formação em Gestão Empresarial para alunos da EESC Jr;1;2;75
1800316;Formação em Gestão Empresarial para alunos da EESC-Jr;1;2;75
SET0613;Formas e Cimbramentos de Madeira;2;1;60
SEP0141;Frontiers in Production Engineering;2;1;60
SGS0404;Fundações;3;1;75
SEM0587;Fundamentos da Manufatura Aditiva;4;2;120
SEM0403;Fundamentos da Mecânica dos Fluidos;4;0;60
SEL0417;Fundamentos de Controle;4;0;60
SEL0611;Fundamentos de Controle;4;0;60
SEP0566;Fundamentos de Economia;2;0;30
STT0408;Fundamentos de Engenharia de Transportes;4;2;120
SMM0178;Fundamentos de Ensaios Não Destrutivos;3;0;45
SEP0271;Fundamentos de Fabricação Mecânica;3;1;75
SEL0617;Fundamentos de Microeletrônica;2;0;30
SEL0607;Fundamentos de Semicondutores;2;0;30
SEP0283;Fundamentos dos Processos de Produção I;2;1;60
SEP0284;Fundamentos dos Processos de Produção II;2;0;30
SEM0360;Fundamentos Termodinâmicos;2;0;30
SGS0405;Geologia de Engenharia 1;4;1;90
SGS0406;Geologia de Engenharia 2;2;1;60
SGS0301;Geologia e Solos;8;0;120
SGS0329;Geologia e Solos I;4;0;60
SGS0330;Geologia e Solos II;4;0;60
STT0177;Geomática Aplicada;3;1;75
STT0627;Geomática Aplicada;3;1;75
STT0616;Geomática Aplicada I;3;1;75
STT0614;Geomática Aplicada II;3;1;75
STT0409;Geomática I;3;2;105
STT0410;Geomática II;3;2;105
SGS0306;Geossintéticos em Obras de Proteção e Recuperação Ambiental;4;0;60
SGS0608;Geossintéticos em Proteção Ambiental;2;2;90
SEL0363;Geração de Energia Elétrica;2;1;60
SEP0171;Gerenciamento de Projetos;3;0;45
SHS0324;Gestão Ambiental;12;4;300
SHS0367;Gestão Ambiental I;4;2;120
SHS0368;Gestão Ambiental II;4;2;120
SHS0415;Gestão Ambiental na Empresa;2;0;30
SHS0623;Gestão Ambiental para Engenheiros;2;0;30
SEP0346;Gestão da Armazenagem;2;1;60
SEP0140;Gestão da Mudança;3;1;75
SEP0321;Gestão da Produção;2;0;30
SEP0701;Gestão da Qualidade;2;0;30
SEP0355;Gestão da Qualidade I;2;2;90
SEP0356;Gestão da Qualidade II;2;2;90
SEP0549;Gestão da Tecnologia da Informação;2;2;90
SHS0381;Gestão de Áreas Protegidas;4;1;90
SEP0545;Gestão de Pequenas Empresas;2;1;60
SEP0174;Gestão de Programas e Projetos;2;0;30
1800106;Gestão de Projetos Sociais para Atividades de Cultura e Extensão;0;3;90
SHS0319;Gestão de Resíduos Sólidos;4;0;60
SEP0327;Gestão de Serviços;2;0;30
SEP0327;Gestão de Serviços;2;0;30
SEP0527;Gestão e Organização;2;0;30
SEP0530;Gestão por Processos de Negócios;2;1;60
1800115;Habilidades Sociais e Liderança;2;0;30
SHS0409;Hidráulica dos Condutos Forçados;3;1;75
SHS0410;Hidráulica dos Condutos Livres;4;1;90
SHS0361;Hidráulica I;4;0;60
SHS0362;Hidráulica II;2;1;60
SHS0359;Hidrologia;4;1;90
SHS0411;Hidrologia 1;2;1;60
SHS0412;Hidrologia 2;4;1;90
SCC0262;Hipermídia;3;0;45
SCC0562;Hipermídia;2;0;30
SAA0191;História da Aviação e Seu Desenvolvimento Tecnológico;2;0;30
SAA0164;Homologação Aeronáutica;4;2;120
SEL0434;Imagens Radiológicas Digitais;2;0;30
SHS0307;Impactos e Adeqüação Ambiental;10;0;150
SHS0375;Impactos e Adequação Ambiental 1;3;1;75
SHS0376;Impactos e Adequação Ambiental 2;3;1;75
SEP0573;Indicadores e Técnicas de Pesquisa em Economia Industrial;2;0;30
SCC0200;Informação Profissional e Tutoria Acadêmica em Ciências da Computação;2;0;30
SEL0600;Informação Profissional em Engenharia de Computação I;1;0;15
SAA0163;Informações Técnicas em Manutenção Aeronáutica;2;0;30
1800109;Iniciação à Pesquisa Científica I;1;1;45
1800110;Iniciação à Pesquisa Científica II;1;1;45
SMM0216;Iniciação Científica em Automobilística I;2;2;90
SMM0217;Iniciação Científica em Automobilística II;2;2;90
SEL0440;Instalações Elétricas;2;1;60
SEL0453;Instalações Elétricas;2;2;90
SEL0311;Instalações Elétricas I;2;0;30
SEL0312;Instalações Elétricas II;3;0;45
SHS0402;Instalações Hidráulicas e Sanitárias;3;2;105
SHS0613;Instalações Prediais;2;1;60
SEM0539;Instrumentação e Sistemas de Medidas;4;1;90
SEL0345;Instrumentação Eletrônica I;2;0;30
SEL0352;Instrumentação Eletrônica II;2;0;30
SAA0161;Instrumentação para Medidas Aerodinâmicas;3;0;45
SHS0383;Instrumentos de Política Ambiental;3;1;75
SCC0230;Inteligência Artificial;4;1;90
SCC0530;Inteligência Artificial;4;1;90
SCC0630;Inteligência Artificial;3;1;75
SEL0362;Inteligência Artificial;2;0;30
SEM0579;Interação Fluido-estrutura;4;1;90
SCC0260;Interação Usuário-computador;4;2;120
SCC0560;Interação Usuário-Computador;4;1;90
SEM0320;Interfaces Eletromecânicas;4;0;60
SEP0588;Interfaces entre Cultura Organizacional e Engenharia de Produção;2;0;30
STT0601;Interseções Rodoviárias;2;2;90
SAA0190;Introdução à Aerodinâmica de Helicópteros;2;0;30
SCC0271;Introdução à Bioinformática;3;2;105
SCC0120;Introdução à Ciência da Computação;2;2;90
SCC0801;Introdução à Ciência da Computação II;4;2;120
SCC0221;Introdução à Ciência de Computação I;4;1;90
SCC0201;Introdução à Ciência de Computação II;4;2;120
SCC0501;Introdução à Ciência de Computação II;4;2;120
SCC0275;Introdução à Ciência de Dados;4;1;90
SMM0300;Introdução à Ciência e Engenharia dos Materiais;3;0;45
SCC0206;Introdução à Compilação;3;3;135
SCC0272;Introdução à Computação Bioinspirada;3;2;105
1800314;Introdução à Engenharia Ambiental;1;1;45
1800107;Introdução à Engenharia Civil;2;0;30
STT0500;Introdução à Engenharia Civil;2;0;30
SEP0100;Introdução à Engenharia de Produção;2;0;30
SEL0395;Introdução à Engenharia de Reabilitação;2;0;30
STT0625;Introdução à Engenharia de Transportes;2;0;30
SEL0300;Introdução à Engenharia Elétrica;2;0;30
SEM0394;Introdução à Engenharia Mecânica;2;0;30
SEM0528;Introdução à Engenharia Mecatrônica;1;1;45
SMM0224;Introdução à Fundição, Soldagem e Metalurgia do Pó;3;0;45
SCC0254;Introdução à Geometria Computacional: Algoritmos e Aplicações;4;2;120
SGS0602;Introdução à Geotecnia;2;1;60
SEL0396;Introdução à Instrumentação Eletrônica Biomédica;2;0;30
SET0188;Introdução à Isostática;2;0;30
SMM0339;Introdução à Mecânica Automobilística;4;0;60
SAA0197;Introdução a Operações de Aeronaves;2;0;30
SEL0415;Introdução à Organização de Computadores;2;0;30
SCC0121;Introdução à Programação;6;0;90
SCC0172;Introdução à Programação para Biologia Molecular;4;0;60
SCC0124;Introdução à Programação para Engenharias;4;2;120
SCC0570;Introdução a Redes Neurais;2;1;60
SCC0670;Introdução a Redes Neurais;3;1;75
SAA0207;Introdução à Segurança de Operações Aeroespaciais;2;0;30
SCC0231;Introdução a Sistemas Inteligentes;3;1;75
SCC0531;Introdução a Sistemas Inteligentes;2;1;60
SCC0631;Introdução a Sistemas Inteligentes;2;1;60
SCC0505;Introdução à Teoria da Computação;2;1;60
SEL0339;Introdução à Visão Computacional;2;1;60
SCC0283;Introdução à Web Semântica;4;1;90
SCC0219;Introdução ao Desenvolvimento Web;4;1;90
SMM0340;Introdução ao Design Automotivo;4;2;120
SMM0342;Introdução ao Ensaio Mecânico dos Materiais;3;0;45
SET0601;Introdução ao Método dos Elementos Finitos;2;2;90
SEM0407;Introdução ao Projeto e a Manufatura;2;0;30
SMM0343;Introdução ao Rendering Automotivo;4;2;120
SEL0454;Introdução aos Sistemas Digitais;2;0;30
SEL0405;Introdução aos Sistemas Digitais I;4;0;60
SAA0180;Introdução aos Sistemas Dinâmicos de Aeronaves;4;0;60
SAA0208;Introdução aos Sistemas Espaciais;2;0;30
SET0400;Isostática;4;1;90
SCC0210;Laboratório de Algoritmos Avançados I;3;2;105
SCC0211;Laboratório de Algoritmos Avançados II;3;2;105
SEL0430;Laboratório de Automação;2;0;30
SCC0241;Laboratório de Bases de Dados;4;2;120
SCC0541;Laboratório de Bases de Dados;4;2;120
SCC0641;Laboratório de Bases de Dados;4;2;120
SEL0610;Laboratório de Circuitos Eletrônicos;2;0;30
SEL0418;Laboratório de Circuitos Eletrônicos (ea);2;0;30
SEL0316;Laboratório de Circuitos Eletrônicos I;2;1;60
SEL0317;Laboratório de Circuitos Eletrônicos II;2;1;60
SEL0318;Laboratório de Circuitos Eletrônicos III;2;1;60
SEL0431;Laboratório de Controle de Processos Industriais;2;0;30
SEL0328;Laboratório de Controle de Sistemas;2;0;30
SEL0330;Laboratório de Conversão Eletromecânica de Energia;2;0;30
SCC0225;Laboratório de desenvolvimento de aplicações para dispositivos móveis;4;1;90
SEL0306;Laboratório de Dispositivos Semicondutores;2;0;30
SEL0327;Laboratório de Fundamentos de Controle;2;0;30
SEL0393;Laboratório de Instrumentação Eletrônica I;2;1;60
SCC0220;Laboratório de Introdução à Ciência da Computação II;4;0;60
SCC0222;Laboratório de Introdução à Ciência de Computação I;2;2;90
SET0614;Laboratório de Madeiras e de Estruturas de Madeira;2;1;60
SEL0423;Laboratório de Máquinas Elétricas;2;0;30
SMM0309;Laboratório de Materiais Compósitos;2;0;30
SMM0196;Laboratório de Materiais Compostos;1;1;45
SEL0441;Laboratório de Medidas e Circuitos Elétricos;2;0;30
1800318;Laboratório de Projeto de Engenharia;2;1;60
1800300;Laboratório de Projeto, Materiais e Manufatura;6;0;90
1800301;Laboratório de Projeto, Materiais e Manufatura II;4;0;60
1800315;Laboratório de Projeto, Materiais e Manufatura II;6;0;90
SEL0402;Laboratório de Projetos de Eletrônica de Potência;4;2;120
SEL0634;Laboratório de Robôs Manipuladores;2;0;30
SEL0634;Laboratório de Robôs Manipuladores;2;0;30
SAA0345;Laboratório de Sistemas de Controle de Aeronaves;2;0;30
SEL0455;Laboratório de Sistemas Digitais;2;0;30
SEL0606;Laboratório de Sistemas Digitais;2;0;30
SEL0384;Laboratório de Sistemas Digitais I;2;0;30
SEL0323;Laboratório de Sistemas Digitais II;2;0;30
SEL0361;Laboratório de Telecomunicações;3;0;45
SEM0523;Laboratórios de Engenharia de Projeto;2;0;30
SEP0202;Lay-Out e Produtividade;2;0;30
SAA0213;Layout de Fuselagem e Cabine I;2;0;30
SAA0214;Layout de Fuselagem e Cabine II;2;0;30
SHS0363;Licenciamento Ambiental: Casos para Estudo;4;0;60
SEL0632;Linguagens de Descrição de Hardware;2;1;60
SCC0217;Linguagens de Programação e Compiladores;4;2;120
SEL0365;Linhas de Transmissão de Energia Elétrica;2;1;60
SEP0305;Logística e Gestão da Cadeia de Suprimentos;4;0;60
STT0610;Logística e Transportes;2;2;90
SEP0303;Logística Integrada;3;0;45
STT0619;Logística Reversa;2;1;60
SMM0215;Lubrificação e Lubrificantes Automotivos;2;0;30
SHS0388;Macroinvertebrados Aquáticos como Bioindicadores da Qualidade da Água;2;1;60
SEM0350;Manufatura Assistida por Computador;2;1;60
SMM0221;Manutenção Automotiva;4;0;60
SAA0114;Manutenção de Aeronaves I;3;0;45
SAA0160;Manutenção de Aeronaves II;2;0;30
SEL0422;Máquinas Elétricas;4;0;60
SHS0103;Máquinas Hidráulicas;4;0;60
SEM0349;Máquinas para Elevação e Movimentação de Materiais;4;1;90
SMM0319;Materiais Avançados;2;0;30
SMM0305;Materiais Cerâmicos I;4;0;60
SMM0310;Materiais Cerâmicos II;2;0;30
SMM0308;Materiais Compósitos;2;0;30
SET0300;Materiais Compostos I I: Laminados;3;0;45
SMM0181;Materiais de Construção Aeronáutica I;3;0;45
SMM0182;Materiais de Construção Aeronáutica II;3;0;45
SEL0601;Materiais Elétricos;2;0;30
SEL0426;Materiais Elétricos e Ferromagnéticos;3;0;45
SMM0301;Materiais Metálicos;4;0;60
SMM0203;Materiais para Engenharia;2;1;60
SMM0303;Materiais Poliméricos I;4;0;60
SMM0304;Materiais Poliméricos II;3;0;45
SGS0403;Mecânica das Rochas;3;1;75
SMM0157;Mecânica de Autoveículos I;3;0;45
SMM0171;Mecânica de Autoveículos II;3;1;75
SET0180;Mecânica de Estruturas Aeronáuticas I;4;0;60
SET0181;Mecânica de Estruturas Aeronáuticas II;4;0;60
SAA0215;Mecânica dos Fluidos;4;0;60
SHS0173;Mecânica dos Fluidos;4;1;90
SET0623;Mecânica dos Sólidos;2;0;30
SET0183;Mecânica dos Sólidos I;4;0;60
SET0190;Mecânica dos Sólidos I;4;0;60
SET0413;Mecânica dos Sólidos I;4;1;90
SET0184;Mecânica dos Sólidos II;4;0;60
SET0191;Mecânica dos Sólidos II;4;0;60
SET0414;Mecânica dos Sólidos II;4;1;90
SET0185;Mecânica dos Sólidos III;4;0;60
SGS0407;Mecânica dos Solos 1;4;1;90
SGS0408;Mecânica dos Solos 2;4;1;90
SGS0130;Mecânica dos Solos e Fundações;2;1;60
SGS0615;Mecânica dos Solos Não Saturados;2;2;90
SEM0585;Mecânica Geral;4;0;60
SEM0104;Mecanismos;3;1;75
SEL0452;Medidas e Circuitos Elétricos;2;1;60
SEL0443;Medidas Elétricas e Eletrônicas I;2;0;30
SEL0305;Medidas Elétricas e Eletrônicas II;2;0;30
SEM0142;Medidas Mecânicas;4;1;90
SMM0103;Metalurgia Física;4;0;60
SMM0326;Metalurgia Física;4;0;60
SGS0601;Método dos Elementos Finitos em Geotecnia;2;1;60
1800082;Metodologia de Pesquisa e Introdução ao Trabalho de Conclusão de Curso;2;2;90
SCC0213;Metodologia de Pesquisa em Computação;2;1;60
SGS0305;Métodos de Investigação Geológico-geotécnica em Estudos Ambientais;2;0;30
SEL0424;Métodos de Otimização em Sistemas;2;1;60
SAA0198;Métodos Experimentais em Aerodinâmica;2;0;30
SGS0616;Métodos Numéricos para Análises de Estabilidade de Talude;2;2;90
SGS0614;Métodos Numéricos para Análises de Problemas Envolvendo Percolação e Consolidação;2;2;90
SGS0611;Métodos Numéricos para Análises de Tensões em Geotecnia;2;2;90
SEP0700;Métodos para Análise e Solução de Problemas em Engenharia de Produção;2;1;60
SEL0369;Micro-ondas;2;0;30
SHS0312;Microbiologia e Bioquímica Aplicadas;4;0;60
SEL0614;Microprocessadores e Aplicações;4;0;60
SMM0564;Microscopia Eletrônica de Varredura;2;0;30
SEL0451;Microssistemas de Rádio-frequência (RF) para Dispositivos sem Fio;2;0;30
SEL0636;Microssistemas de rádiofrequência (RF) para dispositivos sem fios;2;0;30
SCC0244;Mineração a partir de Grandes Bases de Dados;3;0;45
SCC0173;Mineração de Dados Biológicos;4;3;150
SCC0287;Mineração de Dados Não Estruturados;3;1;75
SCC0286;Mineração de redes complexas;4;1;90
STT0182;Mobilidade Urbana e Redes de Transporte;3;1;75
SHS0366;Modelação Matemática de Processos de Interesse para a Engenharia Ambiental;2;0;30
SHS0355;Modelação Matemática em Processos de Tratamento de Águas de Abastecimento e Residuárias;2;0;30
SCC0216;Modelagem Computacional em Grafos;2;1;60
SEP0324;Modelagem da Organização;2;1;60
SEP0301;Modelagem da Produção;4;1;90
SEP0301;Modelagem da Produção;4;1;90
SEM0533;Modelagem e Simulação de Sistemas Dinâmicos I;4;0;60
SEM0535;Modelagem e Simulação de Sistemas Dinâmicos II;2;0;30
SEM0397;Modelagem e Simulação de Sistemas Térmicos;3;0;45
SEM0397;Modelagem e Simulação de Sistemas Térmicos e Fluídicos;3;0;45
SEM0232;Modelos Dinâmicos;4;0;60
SHS0365;Monitoramento Ambiental: Casos para Estudo;4;0;60
SCC0261;Multimídia;2;0;30
SCC0561;Multimídia;2;1;60
SCC0661;Multimídia e Hipermídia;3;2;105
SEM0406;Novas Tecnologias de Manufatura;2;1;60
1800043;O Engenheiro Como Agente Ético;4;0;60
1800117;Oficina de Inovação;2;2;90
SEL0310;Ondas Eletromagnéticas;4;0;60
SEL0612;Ondas Eletromagnéticas;4;0;60
SEL0419;Operação Energética e Expansão dos Sistemas Elétricos;2;0;30
SHS0346;Operações Unitárias e Processos na Engenharia Ambiental;6;0;90
SHS0346;Operações Unitárias e Processos na Engenharia Ambiental;4;2;120
SEP0603;Organização da Manufatura e Competitividade;2;1;60
SCC0215;Organização de Arquivos;3;2;105
SEM0543;Organização de Dados em Computadores;2;0;30
SEP0502;Organização do Trabalho na Engenharia de Produção;2;0;30
SEP0500;Organização: conceitos, metodologias e modelagem;4;1;90
SEM0572;Otimização Aplicada à Engenharia;4;1;90
SCC0266;Padrões de Projeto em Desenvolvimento Web;3;1;75
SCC0666;Padrões de Projeto em Desenvolvimento WEB;4;1;90
SAA0337;Palestras e Seminários em Engenharia Aeronáutica;2;0;30
SAA0338;Palestras e Seminários em Iniciação Científica em Engenharia Aeronáutica;1;0;15
SAA0344;Palestras e Seminários em Segurança e Ensaios em Vôo;4;0;60
SET0629;Patologia e Recuperação das Estruturas de Concreto;2;1;60
SEP0401;Pesquisa Operacional I;4;0;60
SEP0405;Pesquisa Operacional I;4;0;60
SEP0402;Pesquisa Operacional II;4;0;60
SEP0406;Pesquisa Operacional II;4;0;60
SEP0441;Pesquisa Operacional III;4;0;60
STT0626;Pesquisa Operacional para Sistemas Logísticos e Engenharia de Transportes;2;1;60
STT0405;Planejamento e Análise de Sistemas de Transportes;4;2;120
SEP0302;Planejamento e Controle da Produção;4;0;60
SEP0325;Planejamento e Controle da Produção I;3;0;45
SEP0326;Planejamento e Controle da Produção II;4;0;60
SEP0328;Planejamento e Controle da Produção III;2;2;90
SEP0221;Planejamento e Organização da Manufatura;3;1;75
SHS0350;Poluição Ambiental I;4;0;60
SHS0351;Poluição Ambiental II;4;0;60
SET0412;Pontes de Concreto;3;1;75
SET0617;Pontes de Madeira;2;1;60
SET0622;Pontes Metálicas;2;1;60
SEM0417;Prática de Engenharia de Projeto;2;0;30
SEP0172;Prática e Gerenciamento de Projetos;4;0;60
SAA0165;Práticas de Manutenção em Aeronaves;2;0;30
SEM0581;Práticas de Tópicos em Computação;1;1;45
SEM0570;Práticas em Modelagem e Simulação de Sistemas Dinâmicos;1;1;45
SEM0569;Práticas em Modelos Dinâmicos e Sistemas de Controle;1;1;45
SEP0275;Práticas em Processos de Fabricação Mecânica;2;1;60
SEP0285;Práticas em Processos de Manufatura;2;0;30
SEP0285;Práticas em Processos de Produção;2;0;30
SET0171;Princípios da Arquitetura com Aço;3;0;45
SEL0353;Princípios de Alta Tensão e Coordenação de Isolação;2;1;60
SMM0177;Princípios de Análise de Falhas em Componentes;3;0;45
SMM0330;Princípios de Análise de Falhas em Componentes;2;0;30
SAA0167;Princípios de Aviônica e Navegação;4;0;60
SEL0360;Princípios de Comunicação;3;0;45
SEL0616;Princípios de Comunicação;3;0;45
SEP0587;Princípios de Economia;2;0;30
SEL0203;Princípios de Eletrônica;4;0;60
SEP0175;Princípios de Gestão de Projetos Aplicados à Construção Civil;2;1;60
SEM0584;Princípios de Instrumentação;4;0;60
