sigla;nome;cred_aula;cred_trabalho;ch_total
BIE0210;Ecologia;4;1;90
BIE0212;Ecologia;4;0;60
BIZ0450;Ecologia Comportamental;4;0;60
BIE0214;Ecologia de comunidades e ecossistemas;4;1;90
BIE0320;Ecologia de Populacoes e Comunidades Vegetais;4;2;120
BIE0213;Ecologia dos individuos as populacoes;4;1;90
BIE0213;Ecologia dos individuos as populacoes;4;1;90
BIE0439;Ecologia Molecular;4;1;90
BIE0439;Ecologia Molecular;4;1;90
BIE0430;Ecologia Virtual: Simulacao Computacional de Modelos em Ecologia;4;1;90
BIE0449;ECOVOL: Fundamentos de Evolucao para Estudos Ecologicos;4;1;90
BIE0449;ECOVOL: Fundamentos de Evolucao para Estudos Ecologicos;4;1;90
410405;Educacao Inclusiva e Ensino de Ciencias;4;2;120
410404;Ensino por Investigacao e Natureza da Ciencia;4;1;90
BIE0410;Ensino por Investigacao e Natureza da Ciencia;4;1;90
BIZ0435;Entomologia Basica;5;2;135
410514;Estagio com Pesquisa em Ensino de Biologia;4;3;150
410517;Estagio Supervisionado em Ensino de Biologia;4;3;150
410111;Estrategias e Instrumentos Educacionais para o Ensino de Ciencias e Biologia;4;2;120
BIB0317;Estrategias e recursos para o Ensino de Botânica;4;1;90
BIO0450;Estrategias para o Ensino de Genetica e Evolucao no Ensino Medio;4;1;90
BIB0434;Estruturas Reprodutivas em Angiospermas: Anatomia e Desenvolvimento;4;1;90
410109;Fauna, Flora e Ambiente;5;2;135
410109;Fauna, Flora e Ambiente;5;2;135
BIZ0439;Filmes no Ensino de Biologia;4;1;90
410117;Filosofia para Ciencias Biologicas;2;1;60
BIF0214;Fisiologia Animal: Controle Interno e Reproducao;4;0;60
BIF0216;Fisiologia Animal: Nutricao, Movimento e Osmorregulacao;4;2;120
BIF0309;Fisiologia Cardiovascular Avancada;3;2;105
BIF0303;Fisiologia Celular;4;1;90
BIF0443;Fisiologia para o Ensino Medio;3;1;75
BIF0304;Fisiologia, Animais e Ambiente;4;1;90
BIB0145;Forma e Funcao do Metabolismo Vegetal;4;1;90
BIB0142;Forma e Funcao no Desenvolvimento Vegetal;4;1;90
BIO0205;Fundamentos de Biologia Molecular;4;2;120
BIE0450;Fundamentos de Sociobiologia;3;1;75
BIF0442;Fundamentos de Termodinâmica para Biologia;3;2;105
BIO0203;Genetica;4;2;120
BIO0203;Genetica;4;2;120
BIO0225;Genetica e Evolucao;3;0;45
BIO0230;Genetica e Evolucao;8;0;120
BIO0105;Genetica e Evolucao Humana;6;1;120
BIO0119;Genetica e Evolucao Humana;3;0;45
BIO0313;Genetica Evolutiva;2;2;90
BIO0313;Genetica Evolutiva;2;1;60
BIO0107;Genetica Humana;4;0;60
BIO0114;Genetica Humana;4;0;60
BIO0228;Genetica Humana;2;0;30
BIO0229;Genetica Humana;2;0;30
BIO0416;Genetica Molecular Humana.;4;0;60
BIO0455;Genetica Pratica para a Educacao Basica;4;2;120
BIO0455;Genetica Pratica para a Educacao Basica;4;2;120
BIZ0440;Herpetologia;7;1;135
BIZ0440;Herpetologia;7;1;135
BIO0442;Historia da Biologia e Ensino;4;1;90
BIZ0446;Ictiologia Basica;4;1;90
BIE0319;Indagacoes Ecologicas no Ambiente Escolar: Aprendizagem e Ensino;4;1;90
BIZ0433;Inferencia Filogenetica: Filosofia, Metodo e Aplicacoes;4;0;60
BIE0455;Interacoes Inseto-Planta;2;1;60
BIO0429;Interfaces Teoricas entre Biologia e Ciencias Sociais;4;2;120
BIZ0444;Internet no Ensino de Ciencias e Biologia;4;1;90
BIO0456;Introducao a Bioinformatica;2;1;60
BIO0309;Introducao a Evolucao Biocultural Humana;3;1;75
BIO0309;Introducao a Evolucao Biocultural Humana;3;1;75
BIE0412;Introducao a Limnologia;4;0;60
BIE0456;Introducao a Macrofotografia Aplicada em Ecologia e Historia Natural;2;1;60
BIO0409;Introducao a Morfometria Geometrica para Biologia;1;0;15
BIO0409;Introducao a Morfometria Geometrica para Biologia;1;0;15
BIO0454;Introducao a Programacao de Computadores para Biologia;2;2;90
411206;Introducao ao Ensino de Biologia;4;2;120
BIE0444;Introducao ao Estudo de Ecologia Trofica de Aves e Mamiferos Carnivoros;4;2;120
BIZ0427;Introducao ao Estudo dos Cnidarios;4;0;60
BIE0403;Introducao pratica a fotografia digital para estudos em Ecologia e Historia Natural;4;2;120
BIZ0213;Invertebrados;8;1;150
BIE0454;Limnologia Aplicada ao Estudo de Reservatorios Urbanos Tropicais;4;1;90
BIZ0302;Macroevolucao e Diversidade de Metazoa;4;0;60
BIZ0442;Malacologia Basica;4;1;90
BIB0306;Metabolismo Vegetal e Biotecnologia;4;1;90
BIB0315;Metabolitos Vegetais: Origem, Diversidade e Aplicacoes;4;1;90
BIB0313;Morfologia e Anatomia Comparada de Plantas Vasculares;4;2;120
BIF0441;Neuroimunoendocrinologia;4;2;120
BIB0423;O Herbario e suas Colecoes e seu Funcionamento;4;2;120
BIZ0411;Peixes: diversidade, taxonomia e identificacao;4;1;90
410513;Pesquisa em Biologia;4;10;360
BIE0447;Praticas de Analise de Dados Biologicos;3;1;75
BIE0447;Praticas de Analise de Dados Biologicos;4;1;90
BIE0452;Praticas de Analise Multivariadas de Dados Biologicos;3;1;75
BIB0425;Praticas em Recursos Econômicos Vegetais;3;0;45
BIZ0437;Principais Tendencias Evolutivas nos Organismos Eucariontes;4;0;60
410107;Principios de Sistematica e Biogeografia;4;0;60
BIB0450;Principios e Tecnicas de Educacao Ambiental Aplicados a Atividade de Caminhada em Trilha e Montanhismo em Unidades de Conservacao;4;0;60
BIO0208;Processos Evolutivos;4;1;90
BIB0307;Projetos e Aplicacoes da Fisiologia do Desenvolvimento Vegetal;4;1;90
BIO0452;Proteinas: estrutura, funcao e biologia celular;4;2;120
BIF0444;Questoes Sociocientificas na Educacao em Saude;3;2;105
BIB0143;Recursos Econômicos Vegetais;2;0;30
BIF0215;Respiracao, Circulacao e Energetica;4;0;60
410402;Risco de Extincao e Conservacao;4;1;90
BIF0445;Seminarios em Fisiologia;2;2;90
BIB0311;Sistematica e Evolucao de Espermatofitas;4;1;90
BIE0453;Tecnicas de Sensoriamento Remoto Aplicado a Ecologia: Fundamentos;4;1;90
BIB0443;Teoria e Pratica de Educacao Ambiental em Unidades de Conservacao Marinha;6;0;90
BIE0315;Topicos Avancados em Ecologia de Animais;4;1;90
BIE0315;Topicos Avancados em Ecologia de Animais;4;1;90
BIO0440;Topicos Avancados em Genetica Humana;4;0;60
BIB0442;Topicos em Biotecnologia Vegetal;4;1;90
410401;Trabalhos Praticos com Populacoes de Crustaceos Decapodes;6;1;120
BIZ0212;Vertebrados;8;0;120
BIZ0212;Vertebrados;8;0;120
9200001;Diversidade e Evolucao em Invertebrados Marinhos;4;0;60
BMB0271;Analise de Dados em Ciencias Biomedicas;4;4;180
BMA0201;Anatomia Aplicada a Odontologia;4;0;60
BMA0110;Anatomia do Aparelho Locomotor;4;0;60
BMA0129;Anatomia do Aparelho Locomotor;4;0;60
BMA0138;Anatomia do Aparelho Locomotor;5;0;75
BMA0131;Anatomia do Aparelho Locomotor I;4;0;60
BMA0118;Anatomia do Sistema Circulatorio;2;0;30
BMA0117;Anatomia do Sistema Digestivo;4;0;60
BMA0121;Anatomia do Sistema Reprodutor;4;0;60
BMA0119;Anatomia do Sistema Respiratorio;2;0;30
BMA0120;Anatomia do Sistema Urinario;2;0;30
BMA0128;Anatomia Geral;4;0;60
BMA0135;Anatomia Geral;4;0;60
BMA0130;Anatomia Geral I;4;0;60
BMA0125;Anatomia Humana;4;0;60
BMA0126;Anatomia Humana;3;0;45
BMA0137;Anatomia Humana;3;0;45
BMA0141;Anatomia Humana;6;0;90
BMA0101;Anatomia Humana I;5;0;75
BMA0116;Anatomia Humana II;3;0;45
BMA0103;Anatomia Humana III;4;0;60
BMA0136;Anatomia Humana por Imagem;4;0;60
BMA0111;Anatomia Humana V;7;0;105
BMA0113;Anatomia Humana VI;4;0;60
BMA0311;Anatomia Humana XIII;4;0;60
BMA0123;Anatomia Pratica da Cabeca e Pescoco;4;0;60
BMA0124;Anatomia Pratica do Abdome, Pelve e Perineo;5;0;75
BMB0268;Aplicacao de camundongos geneticamente modificados como ferramentas metodologicas nas ciencias biomedicas;6;0;90
BMP0104;Aspectos contemporâneos da parasitologia;3;0;45
BMM0584;Bacteriologia;6;0;90
BMA0122;Bases Anatômicas dos Mecanismos da Miccao, Erecao e Ejaculacao;3;0;45
420116;Bioetica;4;0;60
BMB0260;Biofisica;4;0;60
BMB0269;Biofisica de Membranas Basica;6;0;90
BMP0216;Bioinformatica e Genômica;4;0;60
BMC0100;Biologia Celular;6;0;90
BMC0220;Biologia Celular e Desenvolvimento da Face;4;0;60
BMP0103;Biologia Celular e Molecular de Parasitas;8;0;120
BMC0120;Biologia Celular e Tecidual;8;0;120
BMC0108;Biologia Celular e Tecidual I;3;0;45
BMC0116;Biologia Celular e Tecidual I;2;0;30
BMC0102;Biologia Celular, Tecidual I e do Desenvolvimento;12;0;180
BMC0115;Biologia Celular, Tecidual I e do Desenvolvimento;7;0;105
BMC0121;Biologia Celular, Tecidual II e do Desenvolvimento;7;0;105
BMC0145;Biologia do Câncer;4;0;60
BMC0143;Biologia do Desenvolvimento;4;0;60
BMM0600;Biologia Molecular 1;2;0;30
BMM0601;Biologia Molecular 2;4;0;60
BMM0601;Biologia Molecular 2;4;0;60
420112;Biologia Molecular da Celula;4;0;60
BMP0250;Biologia Molecular na Pratica: da clonagem a analise funcional da proteina recombinante;4;1;90
BMC0111;Biologia Tecidual;4;0;60
BMC0113;Biologia Tecidual;5;0;75
BMC0131;Biologia Tecidual;4;0;60
BMC0133;Biologia Tecidual;3;0;45
BMC0140;Biologia Tecidual;5;0;75
BMC0142;Biologia Tecidual;4;0;60
BMC0147;Biologia Tecidual;4;0;60
BMC0114;Biologia Tecidual e do Desenvolvimento;4;0;60
BMC0112;Biologia Tecidual I;3;0;45
BMC0103;Biologia Tecidual II;3;0;45
BMC0109;Biologia Tecidual II;3;0;45
BMC0117;Biologia Tecidual II;3;0;45
BMC0104;Biologia Tecidual III;3;0;45
BMM0588;Biotecnologia e Engenharia Genetica;4;0;60
BMM0588;Biotecnologia e Engenharia Genetica;4;0;60
420127;Ciencias Basicas Integradas para a Enfermagem I;6;0;90
420128;Ciencias Basicas Integradas para a Enfermagem II;12;0;180
420129;Ciencias Basicas Integradas para a Enfermagem III;5;0;75
420134;Comunicacao Publica de Ciencia;1;1;45
BMP0105;Curso Pratico de Biologia Molecular Basica no Modelo do Parasita Humano Plasmodium Falciparum;6;0;90
BMM0127;Diagnostico Laboratorial de Infeccoes Produzidas por Bacterias Anaerobias;4;0;60
BMC0124;Dinâmica do Desenvolvimento;4;1;90
BMM0589;Ecologia Microbiana;4;0;60
420113;Elaboracao do Projeto Cientifico;2;3;120
BMC0132;Embriologia Molecular;4;0;60
420300;Empreendedorismo, Inovacao e Propriedade Intelectual;2;0;30
BMF0113;Ensaios Pre-Clinicos e Clinicos;4;0;60
BMB0264;Equilibrio acido-Base do Meio Interno;6;0;90
420102;Estagio Basico Supervisionado I;5;15;525
420102;Estagio Basico Supervisionado I;5;15;525
420103;Estagio Basico Supervisionado II;5;15;525
420103;Estagio Basico Supervisionado II;5;15;525
420118;Estagio Laboratorial I;4;15;510
420118;Estagio Laboratorial I;4;15;510
420120;Estagio Laboratorial II;4;15;510
420120;Estagio Laboratorial II;4;15;510
420104;Estagio Pleno Supervisionado I;5;15;525
420104;Estagio Pleno Supervisionado I;5;15;525
420105;Estagio Pleno Supervisionado II;5;15;525
420105;Estagio Pleno Supervisionado II;5;15;525
BMF0116;Farmacodinâmica I;4;0;60
BMF0117;Farmacodinâmica II;4;0;60
BMF0118;Farmacodinâmica III;3;0;45
BMF0208;Farmacologia;2;0;30
BMF0217;Farmacologia;6;0;90
BMF0220;Farmacologia;15;0;225
BMF0403;Farmacologia;4;0;60
BMF0300;Farmacologia Aplicada a Odontologia;7;0;105
BMF0212;Farmacologia Aplicada I;2;0;30
BMF0218;Farmacologia Aplicada II;5;0;75
BMF0209;Farmacologia Basica;2;0;30
BMF0313;Farmacologia Basica;4;0;60
BMF0111;Farmacologia Basica para Fisioterapia;4;0;60
BMF0109;Farmacologia Basica para Nutricao;3;0;45
BMF0120;Farmacologia Geral;2;0;30
BMF0110;Farmacologia I;8;0;120
BMB0111;Fisiologia;12;0;180
BMB0121;Fisiologia;8;0;120
BMB0115;Fisiologia Cardiovascular e Respiratoria;7;0;105
BMB0113;Fisiologia de Membranas;4;0;60
BMB0116;Fisiologia Digestiva;2;0;30
BMB0120;Fisiologia e Biofisica;8;0;120
BMB0109;Fisiologia e Biofisica I;3;0;45
BMB0118;Fisiologia Endocrina;5;0;75
BMB0122;Fisiologia I;9;0;135
BMB0127;Fisiologia I;7;0;105
BMB0250;Fisiologia I;8;0;120
BMB0255;Fisiologia I;4;0;60
BMB0110;Fisiologia II;3;0;45
BMB0123;Fisiologia II;3;0;45
BMB0212;Fisiologia II;7;0;105
BMB0251;Fisiologia II;6;0;90
BMB0256;Fisiologia II;4;0;60
BMB0117;Fisiologia Renal;4;0;60
BMB0265;Fisiologia Renal Basica;5;0;75
BMB0108;Fisiologia V;9;0;135
420115;Fisiopatologia das Doencas Infecciosas;4;0;60
BMF0105;Fundamentos para o Uso Racional de Medicamentos;1;2;75
420138;Fundamentos Quantitativos para Ciencias da Saude;4;0;60
BMM0191;Genetica e Biologia Molecular de Saccharomyces cerevisiae;4;0;60
420200;Gestao de Projetos em Inovacao;2;0;30
420122;Grandes Endemias;4;0;60
420135;Hematologia e Banco de Sangue;4;0;60
BMI0102;Imunidade e Imunopatologia;6;0;90
BMI0214;Imunologia;5;0;75
BMI0255;Imunologia;4;0;60
BMI0256;Imunologia;3;0;45
BMI0277;Imunologia;4;0;60
BMI0296;Imunologia;4;0;60
BMI0455;Imunologia;3;0;45
BMI0468;Imunologia;2;0;30
BMI0103;Imunologia Basica;8;0;120
BMI0165;Imunologia Basica;4;0;60
BMI0469;Imunologia Basica;3;0;45
BMI0375;Imunologia I;8;0;120
420136;Integrado Microbiologia, Imunologia e Parasitologia;12;0;180
BMP0123;Introducao a Analise Computacional de Macromoleculas;8;0;120
BMB0128;Introducao a Biofisica;2;0;30
BMM0580;Introducao a Programacao de Computadores;4;0;60
BMP0260;Introduction to scientific computing for biological data analysis;4;0;60
BMM0190;LaTex para Biocientistas;2;0;30
420107;Metodologia Cientifica;4;0;60
BMC0144;Metodos de Estudo da Celula e de Tecidos;4;0;60
BMI0249;Metodos Laboratoriais de Imunologia;4;0;60
BMM0585;Micologia;4;0;60
BMM0180;Micro-organismos em Biotecnologia;4;1;90
BMM0123;Microbiologia Aplicada A Ecossistemas Aquaticos e Terrestres;4;0;60
BMM0412;Microbiologia Aplicada a Medicina Veterinaria;3;0;45
BMM0590;Microbiologia Aplicada ao Saneamento Ambiental;6;0;90
BMM0122;Microbiologia Aplicada para Engenheiros Ambientais;4;0;60
BMM0121;Microbiologia Basica;4;0;60
BMM0124;Microbiologia Basica;4;0;60
BMM0125;Microbiologia Basica;6;0;90
BMM0126;Microbiologia Basica;4;0;60
BMM0160;Microbiologia Basica;6;0;90
BMM0271;Microbiologia Basica;4;0;60
BMM0280;Microbiologia Basica;8;0;120
BMM0290;Microbiologia Basica;4;0;60
BMM0400;Microbiologia Basica;6;0;90
BMM0450;Microbiologia Basica;3;0;45
BMM0413;Microbiologia Basica e Aplicada a Medicina Veterinaria;8;0;120
BMM0251;Microbiologia de Alimentos;8;0;120
BMM0252;Microbiologia de Alimentos;6;0;90
BMM0591;Microbiologia de Alimentos;6;0;90
BMM0560;Microbiologia Oral;5;0;75
420123;Modelos Animais para a Pesquisa Biomedica;4;0;60
BMA0112;Neuroanatomia Humana;4;0;60
BMB0266;Neurociencia Basica;8;0;120
420130;Neurociencia I;4;0;60
420131;Neurociencia II;4;0;60
420126;Neurociencias;4;0;60
BMB0114;Neurofisiologia;6;0;90
BMB0272;O Significado de Modelos e Teorias em Ciencias Biologicas;2;0;30
BMB0272;O Significado de Modelos e Teorias em Ciencias Biologicas;4;0;60
BMB0263;orgao Adiposo como Centro Regulador do Metabolismo;4;0;60
BMP0215;Parasitologia;8;0;120
BMP0220;Parasitologia Aplicada a Enfermagem;3;0;45
BMP0208;Parasitologia Aplicada a Nutricao;4;0;60
BMP0201;Parasitologia Basica;4;0;60
BMP0219;Parasitologia Basica;3;0;45
BMP0222;Parasitologia Veterinaria;6;1;120
BMC0125;Pesquisa em Biologia Celular e Tecidual;4;0;60
BMC0146;Placenta e Placentacao: aspectos basicos e clinicos;1;1;45
420114;Pratica Laboratorial I;8;3;210
420117;Pratica Laboratorial II;4;6;240
420117;Pratica Laboratorial II;4;6;240
420141;Praticas Laboratoriais em Ciencias Biomedicas;0;17;510
420141;Praticas Laboratorias em Ciencias Biomedicas;0;17;510
BMP0300;Processo Saude-Doenca na Amazônia Brasileira;4;4;180
BMP0225;Proteômica;5;0;75
BMB0267;Regulacao Central do Balanco Energetico e da Homeostase Glicemica;3;0;45
420119;Seminarios Avancados I;2;0;30
420121;Seminarios Avancados II;2;0;30
BMA0150;Seminarios em Ciencias Morfofuncionais;2;0;30
420111;Seminarios Gerais;2;0;30
420140;Sistema Endocrino e Reprodutor;6;0;90
420139;Sistema Nervoso;6;0;90
420132;Sistemas Cardiovascular e Respiratorio;7;0;105
420109;Sistemas Nervoso e Endocrino;12;0;180
420110;Sistemas Orgânicos II;12;0;180
420133;Sistemas Renal e Digestorio;5;0;75
BMB0270;Tutoria em Fisiologia e Biofisica;2;2;90
BMM0586;Virologia;4;0;60
SME0280;Acompanhamento Profissional;2;0;30
SME0281;Acompanhamento Profissional II;1;0;15
SME0282;Acompanhamento Profissional III;1;0;15
SME0283;Acompanhamento Profissional IV;1;0;15
SSC0152;Administracao e Gerenciamento de Redes;3;2;105
SSC0542;Administracao e Gerenciamento de Redes;2;1;60
SSC0170;Administracao e Informatizacao da Manufatura;3;0;45
SMA0358;algebra Avancada;4;0;60
SMA0305;algebra I;4;0;60
SMA0306;algebra II;4;0;60
SMA0173;algebra III;4;0;60
SMA0304;algebra Linear;4;0;60
SMA0375;algebra Linear;6;0;90
SME0141;algebra Linear e Equacoes Diferenciais;4;0;60
SME0341;algebra Linear e Equacoes Diferenciais;4;0;60
SME0641;algebra Linear e Equacoes Diferenciais;4;0;60
SMA0374;algebra Linear e Geometria Analitica;4;0;60
SMA0374;algebra Linear e Geometria Analitica;5;1;105
SMA0373;algebra Linear Excelso;4;0;60
SME0203;algebra Linear Numerica;4;1;90
SMA0804;algebra Linear para Estatistica;4;0;60
SMA0380;Analise;6;0;90
SMA0337;Analise Critica de Livros Didaticos;4;2;120
SMA0349;Analise das Orientacoes Curriculares de Matematica para o Ensino Basico;2;0;30
SME0811;Analise de Dados Categorizados;4;0;60
SME0260;Analise de Regressao;4;0;60
SME0262;Analise de Series Temporais em Financas;4;0;60
SME0261;Analise de Sobrevivencia e Confiabilidade;4;0;60
SME0821;Analise de Sobrevivencia e Confiabilidade;4;0;60
SSC0124;Analise e Projeto Orientados a Objetos;2;1;60
SSC0526;Analise e Projeto Orientados a Objetos;4;1;90
SMA0307;Analise I;4;0;60
SMA0308;Analise II;4;0;60
SME0263;Analise Multivariada;4;0;60
SME0822;Analise Multivariada e Aprendizado Nao Supervisionado;4;0;60
SMA0347;Analise para Licenciatura;4;2;120
SMA0145;Aplicacoes da Topologia a Analise;4;0;60
SMA0357;Aplicacoes de Teoria dos Conjuntos;4;0;60
SME0829;Aprendizado de Maquina;4;2;120
SSC0114;Arquitetura de Computadores;4;1;90
SSC0510;Arquitetura de Computadores;2;0;30
SSC0611;Arquitetura de Computadores;4;0;60
SSC0725;Arquitetura de Software;2;2;90
SSC0581;Atividades Academicas Cientificas e Culturais I;0;1;30
SSC0582;Atividades Academicas Cientificas e Culturais II;0;1;30
SSC0583;Atividades Academicas Cientificas e Culturais III;0;1;30
SSC0584;Atividades Academicas Cientificas e Culturais IV;0;1;30
SMA0381;Atividades Academicas Complementares I;0;2;60
SMA0382;Atividades Academicas Complementares II;0;1;30
SMA0351;Atividades Teorico-Praticas de Aprofundamento I;0;0;0
SMA0352;Atividades Teorico-Praticas de Aprofundamento II;0;0;0
SSC0153;Avaliacao de Desempenho de Sistemas Computacionais;3;1;75
SSC0643;Avaliacao de Desempenho de Sistemas Computacionais;3;1;75
SSC0546;Avaliacao de Sistemas Computacionais;2;0;30
SME0871;Bioestatistica;4;0;60
SMA0301;Calculo I;6;0;90
SMA0353;Calculo I;4;0;60
SMA0501;Calculo I;6;0;90
SMA0801;Calculo I;6;0;90
SMA0332;Calculo II;6;0;90
SMA0354;Calculo II;4;0;60
SMA0506;Calculo II;4;0;60
SMA0802;Calculo II;6;0;90
SMA0333;Calculo III;4;0;60
SMA0355;Calculo III;4;0;60
SMA0803;Calculo III;4;0;60
SMA0356;Calculo IV;4;0;60
SME0104;Calculo Numerico;4;0;60
SME0300;Calculo Numerico;4;1;90
SME0500;Calculo Numerico;2;0;30
SME0602;Calculo Numerico;4;0;60
SME0100;Calculo Numerico I;3;1;75
SME0600;Calculo Numerico I;2;0;30
SME0101;Calculo Numerico II;3;1;75
SME0601;Calculo Numerico II;2;0;30
SME0892;Calculo Numerico para Estatistica;4;0;60
SSC0711;Co-projeto de Hardware/Software para Sistemas Embarcados;3;3;135
SMA0123;Complementos de algebra Linear;4;0;60
SMA0330;Complementos de Geometria e Vetores;4;0;60
SSC0903;Computacao de Alto Desempenho;4;1;90
SSC0151;Computacao Distribuida;3;3;135
SSC0744;Computacao Distribuida;3;3;135
SSC0158;Computacao em Nuvem e Arquitetura Orientadas a Servicos;2;1;60
SSC0156;Computacao Pervasiva;3;0;45
SSC0572;Computadores, Sociedade e etica Profissional;2;0;30
SME0882;Consultoria Estatistica;4;0;60
SMA0142;Curvas Algebricas Planas;4;0;60
SME0872;Demografia;4;0;60
SSC0951;Desenvolvimento de Codigo Otimizado;2;2;90
SMA0339;Didatica;4;2;120
SMA0377;Direcionamento Academico;1;0;15
SMA0377;Direcionamento Academico;2;0;30
SME0890;Direcionamento Academico I;1;0;15
SME0891;Direcionamento Academico II;1;0;15
SME0873;Econometria;4;0;60
SSC0512;Elementos de Logica Digital;3;0;45
SSC0110;Elementos de Logica Digital I;4;0;60
SSC0113;Elementos de Logica Digital II;5;0;75
SMA0341;Elementos de Matematica;4;0;60
SMA0345;Elementos Historicos e Didaticos da Educacao Matematica;4;0;60
SSC0180;Eletrônica para Computacao;2;2;90
SSC0570;Empreendedorismo;4;1;90
SSC0547;Engenharia de Seguranca;2;1;60
SSC0747;Engenharia de Seguranca;2;1;60
SSC0900;Engenharia de Seguranca;2;1;60
SSC0624;Engenharia de Sistemas de Informacao;4;0;60
SSC0521;Engenharia de Sistemas de Informacao I;4;1;90
SSC0522;Engenharia de Sistemas de Informacao II;4;1;90
SSC0130;Engenharia de Software;4;1;90
SSC0527;Engenharia de Software;4;1;90
SSC0620;Engenharia de Software;4;2;120
SSC0525;Engenharia de Software Apoiada Por Computador;2;0;30
SSC0121;Engenharia de Software I;4;0;60
SSC0122;Engenharia de Software II;4;0;60
SSC0720;Engenharia de Software para Sistemas Embarcados;3;1;75
SMA0350;Ensino de Matematica para Alunos com Necessidades Especiais;4;0;60
SMA0328;Ensino de Matematica Por Multiplas Midias;4;1;90
SME0240;Equacoes Diferenciais Ordinarias;4;0;60
SME0340;Equacoes Diferenciais Ordinarias;4;0;60
SME0840;Equacoes Diferenciais Ordinarias;4;0;60
SMA0169;Equacoes Diferenciais Parciais;4;0;60
SMA0343;Espacos Metricos;4;0;60
SME0284;Estagio Supervisionado;4;10;360
SMA0367;Estagio Supervisionado em Ensino de Geometria e Desenho Geometrico;2;4;150
SMA0370;Estagio Supervisionado em Ensino de Matematica I;0;5;150
SMA0370;Estagio Supervisionado em Ensino de Matematica I;0;5;150
SMA0371;Estagio Supervisionado em Ensino de Matematica II;0;5;150
SMA0371;Estagio Supervisionado em Ensino de Matematica II;0;5;150
SME0814;Estagio Supervisionado em Estatistica I;4;10;360
SME0815;Estagio Supervisionado em Estatistica II;4;10;360
SSC0591;Estagio Supervisionado I;4;10;360
SSC0672;Estagio Supervisionado I;1;8;255
SSC0592;Estagio Supervisionado II;4;10;360
SSC0673;Estagio Supervisionado II;1;8;255
SME0123;Estatistica;4;0;60
SME0806;Estatistica Computacional;4;2;120
SME0320;Estatistica I;4;0;60
SME0620;Estatistica I;4;0;60
SSC0603;Estrutura de Dados I;4;2;120
SMA0338;Estrutura e Funcionamento da Educacao Basica;2;2;90
SME0827;Estruturas de Dados;3;2;105
SSC0104;Evolucao Historica da Computacao e Aplicacoes;2;0;30
SSC0571;Evolucao Historica da Computacao e Aplicacoes;2;0;30
SMA0327;Filosofia da Educacao Matematica;4;0;60
SMA0326;Filosofia da Matematica;4;0;60
SME0214;Fluxos em Redes;4;2;120
SMA0378;Formas Diferenciais e Aplicacoes;4;0;60
SME0245;Funcoes de Variavel Complexa;4;0;60
SME0345;Funcoes de Variavel Complexa;4;0;60
SME0645;Funcoes de Variavel Complexa;4;0;60
SME0332;Fundamentos da Programacao de Computadores;4;2;120
SME0206;Fundamentos de Analise Numerica;4;2;120
SSC0520;Fundamentos de Sistemas de Informacao;4;0;60
SMA0334;Fundamentos para a Matematica do Ensino Superior;4;0;60
SMA0309;Geometria;4;0;60
SMA0300;Geometria Analitica;4;0;60
SMA0800;Geometria Analitica;4;0;60
SMA0175;Geometria Diferencial;4;0;60
SMA0310;Geometria e Desenho  Geometrico;4;0;60
SMA0369;Geometria para a Licenciatura;4;0;60
SSC0128;Gerencia de Projetos;3;1;75
SME0266;Gestao da Qualidade;4;0;60
SME0824;Gestao da Qualidade;4;0;60
SSC0531;Gestao de Sistemas de Informacao;4;1;90
SMA0368;Historia da Educacao e das Orientacoes Curriculares de Matematica Brasileiras;4;2;120
SMA0329;Historia da Matematica;3;1;75
SMA0348;Historia da Matematica no Ensino;3;1;75
SME0809;Inferencia Bayesiana;4;0;60
SME0818;Inferencia Estatistica;6;0;90
SME0802;Inferencia I;4;0;60
SME0804;Inferencia II;4;0;60
SME0850;Informacao Profissional em Ciencia de Dados;4;2;120
SME0850;Informacao Profissional em Ciencia de Dados;1;1;45
SSC0671;Informacao Profissional em Engenharia de Computacao II;1;0;15
SSC0954;Infraestrutura para Computacao de Alto Desempenho e Sistemas Distribuidos;2;2;90
SSC0952;Internet das Coisas;2;2;90
SMA0120;Introducao a Analise Funcional;4;1;90
SSC0575;Introducao a Bioinformatica;2;0;30
SSC0101;Introducao a Ciencia de Computacao I;4;0;60
SSC0501;Introducao a Ciencia de Computacao I;4;0;60
SSC0600;Introducao a Ciencia de Computacao I;4;1;90
SSC0800;Introducao a Ciencia de Computacao I;4;0;60
SSC0503;Introducao a Ciencia de Computacao II;4;2;120
SSC0602;Introducao a Ciencia de Computacao II;4;2;120
SME0828;Introducao a Ciencia de Dados;4;2;120
SSC0301;Introducao a Computacao para Engenharia Ambiental;4;0;60
SME0520;Introducao a Estatistica;4;0;60
SME0272;Introducao a Geometria Computacional;4;0;60
SME0122;Introducao a Inferencia Estatistica;4;0;60
SME0221;Introducao a Inferencia Estatistica;4;2;120
SSC0117;Introducao a Logica Digital;2;1;60
SMA0376;Introducao a Metodologia Cientifica;2;1;60
SME0256;Introducao a Modelagem Computacional na Industria Petrolifera;4;0;60
SME0241;Introducao a Modelagem Matematica;2;0;30
SME0510;Introducao a Pesquisa Operacional;4;2;120
SME0230;Introducao a Programacao de Computadores;6;2;150
SME0330;Introducao a Programacao de Computadores;4;0;60
SSC0304;Introducao a Programacao para Engenharias;4;2;120
